Cost (Dollars),Quantity (g),Product Key,Date Key,Location Key
2.06,100.0,4,43,159
1.96,100.0,4,43,160
1.8,100.0,4,43,161
2.1,100.0,4,43,162
2.13,100.0,4,43,163
2.21,100.0,4,43,164
2.21,100.0,4,43,165
1.75,100.0,4,44,155
1.89,100.0,4,44,156
1.88,100.0,4,44,157
1.87,100.0,4,44,158
1.84,100.0,4,44,159
1.45,100.0,4,44,160
1.74,100.0,4,44,161
1.9,100.0,4,44,162
1.89,100.0,4,44,163
2.0,100.0,4,44,164
2.09,100.0,4,44,165
1.71,100.0,4,45,155
1.97,100.0,4,45,156
1.67,100.0,4,45,157
1.63,100.0,4,45,158
1.67,100.0,4,45,159
1.62,100.0,4,45,160
1.63,100.0,4,45,161
1.74,100.0,4,45,162
1.72,100.0,4,45,163
1.91,100.0,4,45,164
1.9,100.0,4,45,165
1.58,100.0,4,46,166
1.72,100.0,4,46,167
1.56,100.0,4,46,168
1.49,100.0,4,46,169
1.54,100.0,4,46,170
1.52,100.0,4,46,171
1.54,100.0,4,46,172
1.5,100.0,4,46,173
1.51,100.0,4,46,174
1.63,100.0,4,46,175
1.78,100.0,4,46,176
1.58,100.0,4,47,166
1.71,100.0,4,47,167
1.64,100.0,4,47,168
1.61,100.0,4,47,169
1.63,100.0,4,47,170
1.53,100.0,4,47,171
1.48,100.0,4,47,172
1.68,100.0,4,47,173
1.65,100.0,4,47,174
1.72,100.0,4,47,175
1.8,100.0,4,47,176
1.61,100.0,4,48,166
1.39,100.0,4,48,167
1.58,100.0,4,48,168
1.56,100.0,4,48,169
1.57,100.0,4,48,170
1.57,100.0,4,48,171
1.49,100.0,4,48,172
1.72,100.0,4,48,173
1.66,100.0,4,48,174
1.76,100.0,4,48,175
1.84,100.0,4,48,176
1.55,100.0,4,49,177
1.53,100.0,4,49,178
1.49,100.0,4,49,179
1.5,100.0,4,49,180
1.5,100.0,4,49,181
1.46,100.0,4,49,182
1.44,100.0,4,49,183
1.65,100.0,4,49,184
1.6,100.0,4,49,185
1.76,100.0,4,49,186
1.88,100.0,4,49,187
1.47,100.0,4,50,177
1.59,100.0,4,50,178
1.5,100.0,4,50,179
1.49,100.0,4,50,180
1.56,100.0,4,50,181
1.5,100.0,4,50,182
1.33,100.0,4,50,183
1.51,100.0,4,50,184
1.47,100.0,4,50,185
1.57,100.0,4,50,186
1.68,100.0,4,50,187
1.59,100.0,4,51,177
1.77,100.0,4,51,178
1.7,100.0,4,51,179
1.63,100.0,4,51,180
1.67,100.0,4,51,181
1.66,100.0,4,51,182
1.42,100.0,4,51,183
1.62,100.0,4,51,184
1.59,100.0,4,51,185
1.7,100.0,4,51,186
1.82,100.0,4,51,187
1.76,100.0,4,52,188
1.75,100.0,4,52,189
1.8,100.0,4,52,190
1.8,100.0,4,52,191
1.82,100.0,4,52,192
1.94,100.0,4,52,193
1.66,100.0,4,52,194
1.52,100.0,4,52,195
1.55,100.0,4,52,196
1.7,100.0,4,52,197
1.87,100.0,4,52,198
1.73,100.0,4,53,188
1.74,100.0,4,53,189
1.78,100.0,4,53,190
1.73,100.0,4,53,191
1.72,100.0,4,53,192
1.82,100.0,4,53,193
1.69,100.0,4,53,194
1.47,100.0,4,53,195
1.54,100.0,4,53,196
1.62,100.0,4,53,197
1.88,100.0,4,53,198
1.82,100.0,4,54,188
1.86,100.0,4,54,189
1.71,100.0,4,54,190
1.71,100.0,4,54,191
1.84,100.0,4,54,192
2.02,100.0,4,54,193
1.7,100.0,4,54,194
1.64,100.0,4,54,195
1.67,100.0,4,54,196
1.69,100.0,4,54,197
2.02,100.0,4,54,198
1.75,100.0,4,55,199
2.13,100.0,4,55,200
1.83,100.0,4,55,201
1.9,100.0,4,55,202
1.92,100.0,4,55,203
1.89,100.0,4,55,204
1.64,100.0,4,55,205
1.56,100.0,4,55,206
1.58,100.0,4,55,196
1.65,100.0,4,55,207
1.83,100.0,4,55,208
1.81,100.0,4,56,199
1.9,100.0,4,56,200
1.89,100.0,4,56,201
1.82,100.0,4,56,202
1.86,100.0,4,56,203
1.89,100.0,4,56,204
1.71,100.0,4,56,205
1.61,100.0,4,56,206
1.58,100.0,4,56,196
1.72,100.0,4,56,207
1.99,100.0,4,56,208
1.81,100.0,4,57,199
1.84,100.0,4,57,200
1.75,100.0,4,57,201
1.64,100.0,4,57,202
1.78,100.0,4,57,203
2.03,100.0,4,57,204
1.69,100.0,4,57,205
1.69,100.0,4,57,206
1.69,100.0,4,57,196
1.73,100.0,4,57,207
1.97,100.0,4,57,208
1.73,100.0,4,58,209
1.78,100.0,4,58,210
1.51,100.0,4,58,211
1.46,100.0,4,58,212
1.6,100.0,4,58,213
1.96,100.0,4,58,214
1.63,100.0,4,58,215
1.59,100.0,4,58,216
1.59,100.0,4,58,217
1.71,100.0,4,58,218
1.86,100.0,4,58,219
1.66,100.0,4,59,209
1.86,100.0,4,59,210
1.7,100.0,4,59,211
1.68,100.0,4,59,212
1.71,100.0,4,59,213
1.64,100.0,4,59,214
1.59,100.0,4,59,215
1.55,100.0,4,59,216
1.57,100.0,4,59,217
1.66,100.0,4,59,218
1.85,100.0,4,59,219
1.76,100.0,4,60,209
1.88,100.0,4,60,210
1.75,100.0,4,60,211
1.75,100.0,4,60,212
1.83,100.0,4,60,213
1.76,100.0,4,60,214
1.67,100.0,4,60,215
1.78,100.0,4,60,216
1.75,100.0,4,60,217
1.84,100.0,4,60,218
1.91,100.0,4,60,219
1.88,100.0,4,61,220
1.66,100.0,4,61,221
1.8,100.0,4,61,222
1.8,100.0,4,61,223
1.9,100.0,4,61,224
2.01,100.0,4,61,225
1.82,100.0,4,61,226
1.66,100.0,4,61,227
1.71,100.0,4,61,228
1.8,100.0,4,61,229
1.97,100.0,4,61,230
2.0,100.0,4,62,220
2.04,100.0,4,62,221
2.03,100.0,4,62,222
2.02,100.0,4,62,223
2.13,100.0,4,62,224
2.3,100.0,4,62,225
1.9,100.0,4,62,226
1.78,100.0,4,62,227
1.81,100.0,4,62,228
1.89,100.0,4,62,229
2.0,100.0,4,62,230
2.07,100.0,4,63,220
2.36,100.0,4,63,221
2.07,100.0,4,63,222
2.04,100.0,4,63,223
2.13,100.0,4,63,224
2.39,100.0,4,63,225
1.99,100.0,4,63,226
1.79,100.0,4,63,227
1.88,100.0,4,63,228
1.9,100.0,4,63,229
2.07,100.0,4,63,230
2.35,100.0,4,64,231
2.21,100.0,4,64,232
2.33,100.0,4,64,233
2.27,100.0,4,64,234
2.34,100.0,4,64,235
2.72,100.0,4,64,236
2.2,100.0,4,64,237
2.21,100.0,4,64,238
2.19,100.0,4,64,239
2.34,100.0,4,64,240
2.41,100.0,4,64,241
2.46,100.0,4,65,231
2.61,100.0,4,65,232
2.58,100.0,4,65,233
2.64,100.0,4,65,234
2.63,100.0,4,65,235
2.71,100.0,4,65,236
2.31,100.0,4,65,237
2.28,100.0,4,65,238
2.36,100.0,4,65,239
2.41,100.0,4,65,240
2.55,100.0,4,65,241
2.42,100.0,4,66,231
2.48,100.0,4,66,232
2.51,100.0,4,66,233
2.49,100.0,4,66,234
2.53,100.0,4,66,235
2.58,100.0,4,66,236
2.32,100.0,4,66,237
2.31,100.0,4,66,238
2.34,100.0,4,66,239
2.3,100.0,4,66,240
2.54,100.0,4,66,241
2.19,100.0,4,67,242
2.21,100.0,4,67,243
2.07,100.0,4,67,244
2.02,100.0,4,67,245
2.11,100.0,4,67,246
2.39,100.0,4,67,247
2.08,100.0,4,67,248
2.14,100.0,4,67,249
2.13,100.0,4,67,250
2.17,100.0,4,67,251
2.32,100.0,4,67,252
2.18,100.0,4,68,242
1.95,100.0,4,68,243
1.97,100.0,4,68,244
1.94,100.0,4,68,245
2.05,100.0,4,68,246
2.48,100.0,4,68,247
2.1,100.0,4,68,248
2.03,100.0,4,68,249
2.01,100.0,4,68,250
2.09,100.0,4,68,251
2.25,100.0,4,68,252
1.74,100.0,4,69,242
1.56,100.0,4,69,243
1.52,100.0,4,69,244
1.52,100.0,4,69,245
1.57,100.0,4,69,246
1.72,100.0,4,69,247
1.84,100.0,4,69,248
1.47,100.0,4,69,249
1.52,100.0,4,69,250
1.55,100.0,4,69,251
1.85,100.0,4,69,252
1.81,100.0,4,70,253
1.85,100.0,4,70,254
1.8,100.0,4,70,255
1.79,100.0,4,70,256
1.75,100.0,4,70,257
1.61,100.0,4,70,258
1.96,100.0,4,70,259
1.55,100.0,4,70,260
1.58,100.0,4,70,261
1.69,100.0,4,70,262
1.89,100.0,4,70,263
1.76,100.0,4,71,253
1.94,100.0,4,71,254
1.8,100.0,4,71,255
1.83,100.0,4,71,256
1.84,100.0,4,71,257
1.59,100.0,4,71,258
1.88,100.0,4,71,259
1.51,100.0,4,71,260
1.62,100.0,4,71,261
1.62,100.0,4,71,262
1.88,100.0,4,71,263
1.87,100.0,4,72,253
1.86,100.0,4,72,254
1.75,100.0,4,72,255
1.81,100.0,4,72,256
1.73,100.0,4,72,257
1.51,100.0,4,72,258
2.02,100.0,4,72,259
1.82,100.0,4,72,260
1.85,100.0,4,72,261
2.01,100.0,4,72,262
2.22,100.0,4,72,263
1.8,100.0,4,73,264
1.8,100.0,4,73,265
1.75,100.0,4,73,266
1.73,100.0,4,73,267
1.7,100.0,4,73,268
1.51,100.0,4,73,269
1.84,100.0,4,73,270
1.86,100.0,4,73,271
1.88,100.0,4,73,272
1.92,100.0,4,73,273
2.13,100.0,4,73,274
1.65,100.0,4,74,264
1.62,100.0,4,74,265
1.59,100.0,4,74,266
1.54,100.0,4,74,267
1.55,100.0,4,74,268
1.66,100.0,4,74,269
1.72,100.0,4,74,270
1.34,100.0,4,74,271
1.4,100.0,4,74,272
1.46,100.0,4,74,273
1.8,100.0,4,74,274
1.71,100.0,4,75,264
1.71,100.0,4,75,265
1.63,100.0,4,75,266
1.62,100.0,4,75,267
1.64,100.0,4,75,268
1.51,100.0,4,75,269
1.85,100.0,4,75,270
1.45,100.0,4,75,271
1.59,100.0,4,75,272
1.56,100.0,4,75,273
1.97,100.0,4,75,274
2.06,100.0,4,76,275
1.83,100.0,4,76,276
1.78,100.0,4,76,277
1.75,100.0,4,76,278
1.86,100.0,4,76,279
2.19,100.0,4,76,280
2.09,100.0,4,76,281
1.72,100.0,4,76,282
1.85,100.0,4,76,283
1.89,100.0,4,76,284
2.16,100.0,4,76,285
1.95,100.0,4,77,275
1.8,100.0,4,77,276
1.77,100.0,4,77,277
1.66,100.0,4,77,278
1.82,100.0,4,77,279
2.08,100.0,4,77,280
1.99,100.0,4,77,281
1.63,100.0,4,77,282
1.69,100.0,4,77,283
1.79,100.0,4,77,284
2.02,100.0,4,77,285
2.01,100.0,4,78,275
1.9,100.0,4,78,276
1.8,100.0,4,78,277
1.78,100.0,4,78,278
1.9,100.0,4,78,279
2.22,100.0,4,78,280
2.03,100.0,4,78,281
1.58,100.0,4,78,282
1.68,100.0,4,78,283
1.77,100.0,4,78,284
2.05,100.0,4,78,285
2.02,100.0,4,79,286
1.96,100.0,4,79,287
1.86,100.0,4,79,288
1.84,100.0,4,79,289
1.92,100.0,4,79,290
2.06,100.0,4,79,291
2.04,100.0,4,79,292
1.73,100.0,4,79,293
1.8,100.0,4,79,294
1.86,100.0,4,79,295
2.16,100.0,4,79,296
2.18,100.0,4,80,286
2.06,100.0,4,80,287
1.89,100.0,4,80,288
1.89,100.0,4,80,289
2.01,100.0,4,80,290
2.38,100.0,4,80,291
2.19,100.0,4,80,292
1.82,100.0,4,80,293
1.84,100.0,4,80,294
2.01,100.0,4,80,295
2.25,100.0,4,80,296
2.07,100.0,4,81,286
1.87,100.0,4,81,287
1.78,100.0,4,81,288
1.7,100.0,4,81,289
1.83,100.0,4,81,290
2.03,100.0,4,81,291
2.28,100.0,4,81,292
1.83,100.0,4,81,293
1.86,100.0,4,81,294
1.91,100.0,4,81,295
2.06,100.0,4,81,296
2.24,100.0,4,82,297
1.89,100.0,4,82,298
1.84,100.0,4,82,299
1.84,100.0,4,82,300
1.94,100.0,4,82,301
2.33,100.0,4,82,302
2.3,100.0,4,82,303
2.1,100.0,4,82,304
2.09,100.0,4,82,305
2.19,100.0,4,82,306
2.26,100.0,4,82,307
2.04,100.0,4,83,297
1.89,100.0,4,83,298
1.81,100.0,4,83,299
1.8,100.0,4,83,300
1.92,100.0,4,83,301
2.05,100.0,4,83,302
2.19,100.0,4,83,303
1.73,100.0,4,83,304
1.85,100.0,4,83,305
1.88,100.0,4,83,306
2.03,100.0,4,83,307
2.0,100.0,4,84,297
1.76,100.0,4,84,298
1.72,100.0,4,84,299
1.71,100.0,4,84,300
1.73,100.0,4,84,301
1.88,100.0,4,84,302
2.16,100.0,4,84,303
1.86,100.0,4,84,304
1.88,100.0,4,84,305
1.91,100.0,4,84,306
2.12,100.0,4,84,307
2.85,1000.0,5,1,1
4.29,1000.0,5,1,2
3.92,1000.0,5,1,3
3.85,1000.0,5,1,4
3.92,1000.0,5,1,5
3.26,1000.0,5,1,6
2.78,1000.0,5,1,7
2.4,1000.0,5,1,8
2.44,1000.0,5,1,9
2.37,1000.0,5,1,10
2.74,1000.0,5,1,11
2.95,1000.0,5,2,1
4.61,1000.0,5,2,2
4.03,1000.0,5,2,3
4.01,1000.0,5,2,4
4.06,1000.0,5,2,5
2.98,1000.0,5,2,6
2.8,1000.0,5,2,7
2.63,1000.0,5,2,8
2.74,1000.0,5,2,9
2.77,1000.0,5,2,10
3.08,1000.0,5,2,11
2.89,1000.0,5,3,1
4.89,1000.0,5,3,2
4.28,1000.0,5,3,3
4.3,1000.0,5,3,4
4.38,1000.0,5,3,5
2.9,1000.0,5,3,6
2.72,1000.0,5,3,7
2.68,1000.0,5,3,8
2.73,1000.0,5,3,9
2.75,1000.0,5,3,10
3.01,1000.0,5,3,11
2.64,1000.0,5,4,12
4.34,1000.0,5,4,13
3.65,1000.0,5,4,14
3.69,1000.0,5,4,15
3.86,1000.0,5,4,16
2.8,1000.0,5,4,17
2.68,1000.0,5,4,18
2.0,1000.0,5,4,19
2.19,1000.0,5,4,20
2.16,1000.0,5,4,21
2.51,1000.0,5,4,22
3.25,1000.0,5,5,12
4.61,1000.0,5,5,13
4.08,1000.0,5,5,14
4.09,1000.0,5,5,15
4.13,1000.0,5,5,16
3.19,1000.0,5,5,17
3.2,1000.0,5,5,18
2.93,1000.0,5,5,19
2.93,1000.0,5,5,20
2.96,1000.0,5,5,21
3.43,1000.0,5,5,22
3.56,1000.0,5,6,12
4.67,1000.0,5,6,13
4.23,1000.0,5,6,14
4.25,1000.0,5,6,15
4.26,1000.0,5,6,16
3.47,1000.0,5,6,17
3.5,1000.0,5,6,18
3.38,1000.0,5,6,19
3.41,1000.0,5,6,20
3.43,1000.0,5,6,21
3.65,1000.0,5,6,22
3.47,1000.0,5,7,23
4.82,1000.0,5,7,24
4.1,1000.0,5,7,25
4.12,1000.0,5,7,26
4.12,1000.0,5,7,27
3.51,1000.0,5,7,28
3.31,1000.0,5,7,29
3.41,1000.0,5,7,30
3.48,1000.0,5,7,31
3.51,1000.0,5,7,32
3.78,1000.0,5,7,33
3.55,1000.0,5,8,23
4.99,1000.0,5,8,24
4.17,1000.0,5,8,25
4.16,1000.0,5,8,26
4.15,1000.0,5,8,27
3.52,1000.0,5,8,28
3.42,1000.0,5,8,29
3.46,1000.0,5,8,30
3.47,1000.0,5,8,31
3.57,1000.0,5,8,32
3.74,1000.0,5,8,33
3.26,1000.0,5,9,23
4.88,1000.0,5,9,24
4.11,1000.0,5,9,25
4.13,1000.0,5,9,26
4.12,1000.0,5,9,27
3.08,1000.0,5,9,28
3.2,1000.0,5,9,29
3.1,1000.0,5,9,30
3.15,1000.0,5,9,31
3.18,1000.0,5,9,32
3.29,1000.0,5,9,33
2.67,1000.0,5,10,34
3.98,1000.0,5,10,35
3.21,1000.0,5,10,36
3.29,1000.0,5,10,37
3.35,1000.0,5,10,38
3.22,1000.0,5,10,39
2.72,1000.0,5,10,40
2.15,1000.0,5,10,41
2.22,1000.0,5,10,42
2.25,1000.0,5,10,43
2.47,1000.0,5,10,44
3.06,1000.0,5,11,34
4.66,1000.0,5,11,35
3.86,1000.0,5,11,36
3.79,1000.0,5,11,37
3.87,1000.0,5,11,38
2.93,1000.0,5,11,39
2.82,1000.0,5,11,40
3.15,1000.0,5,11,41
3.21,1000.0,5,11,42
3.18,1000.0,5,11,43
3.49,1000.0,5,11,44
2.51,1000.0,5,12,34
3.5,1000.0,5,12,35
2.83,1000.0,5,12,36
2.86,1000.0,5,12,37
2.95,1000.0,5,12,38
2.9,1000.0,5,12,39
2.63,1000.0,5,12,40
2.08,1000.0,5,12,41
2.2,1000.0,5,12,42
2.08,1000.0,5,12,43
2.34,1000.0,5,12,44
3.01,1000.0,5,13,45
4.62,1000.0,5,13,46
3.7,1000.0,5,13,47
3.74,1000.0,5,13,48
3.79,1000.0,5,13,49
3.11,1000.0,5,13,50
2.78,1000.0,5,13,51
2.93,1000.0,5,13,52
2.93,1000.0,5,13,53
2.96,1000.0,5,13,54
3.31,1000.0,5,13,55
3.3,1000.0,5,14,45
4.81,1000.0,5,14,46
4.13,1000.0,5,14,47
4.28,1000.0,5,14,48
4.36,1000.0,5,14,49
3.29,1000.0,5,14,50
3.07,1000.0,5,14,51
3.34,1000.0,5,14,52
3.33,1000.0,5,14,53
3.27,1000.0,5,14,54
3.57,1000.0,5,14,55
2.91,1000.0,5,15,45
3.85,1000.0,5,15,46
3.34,1000.0,5,15,47
3.35,1000.0,5,15,48
3.37,1000.0,5,15,49
2.9,1000.0,5,15,50
3.03,1000.0,5,15,51
2.5,1000.0,5,15,52
2.56,1000.0,5,15,53
2.51,1000.0,5,15,54
2.76,1000.0,5,15,55
3.18,1000.0,5,16,56
4.7,1000.0,5,16,57
3.71,1000.0,5,16,58
3.84,1000.0,5,16,59
4.06,1000.0,5,16,60
3.36,1000.0,5,16,61
3.26,1000.0,5,16,62
2.73,1000.0,5,16,63
2.78,1000.0,5,16,64
2.63,1000.0,5,16,65
2.95,1000.0,5,16,66
3.44,1000.0,5,17,56
5.0,1000.0,5,17,57
3.85,1000.0,5,17,58
4.08,1000.0,5,17,59
4.13,1000.0,5,17,60
3.44,1000.0,5,17,61
3.33,1000.0,5,17,62
3.32,1000.0,5,17,63
3.35,1000.0,5,17,64
3.24,1000.0,5,17,65
3.63,1000.0,5,17,66
3.51,1000.0,5,18,56
5.13,1000.0,5,18,57
4.06,1000.0,5,18,58
4.28,1000.0,5,18,59
4.26,1000.0,5,18,60
3.54,1000.0,5,18,61
3.33,1000.0,5,18,62
3.5,1000.0,5,18,63
3.57,1000.0,5,18,64
3.42,1000.0,5,18,65
3.79,1000.0,5,18,66
3.71,1000.0,5,19,67
4.96,1000.0,5,19,68
4.28,1000.0,5,19,69
4.47,1000.0,5,19,70
4.45,1000.0,5,19,71
3.6,1000.0,5,19,72
3.62,1000.0,5,19,73
3.62,1000.0,5,19,74
3.71,1000.0,5,19,75
3.52,1000.0,5,19,76
3.92,1000.0,5,19,77
3.83,1000.0,5,20,67
5.17,1000.0,5,20,68
4.25,1000.0,5,20,69
4.46,1000.0,5,20,70
4.44,1000.0,5,20,71
3.77,1000.0,5,20,72
3.73,1000.0,5,20,73
3.81,1000.0,5,20,74
3.85,1000.0,5,20,75
3.71,1000.0,5,20,76
4.07,1000.0,5,20,77
3.48,1000.0,5,21,67
4.82,1000.0,5,21,68
3.93,1000.0,5,21,69
4.03,1000.0,5,21,70
4.03,1000.0,5,21,71
3.32,1000.0,5,21,72
3.5,1000.0,5,21,73
3.21,1000.0,5,21,74
3.31,1000.0,5,21,75
3.29,1000.0,5,21,76
3.55,1000.0,5,21,77
3.05,1000.0,5,22,78
4.32,1000.0,5,22,79
3.68,1000.0,5,22,80
3.73,1000.0,5,22,81
3.8,1000.0,5,22,82
3.32,1000.0,5,22,83
3.03,1000.0,5,22,84
2.77,1000.0,5,22,85
2.81,1000.0,5,22,86
2.78,1000.0,5,22,87
2.97,1000.0,5,22,88
3.46,1000.0,5,23,78
4.82,1000.0,5,23,79
4.13,1000.0,5,23,80
4.16,1000.0,5,23,81
4.2,1000.0,5,23,82
3.31,1000.0,5,23,83
3.29,1000.0,5,23,84
3.61,1000.0,5,23,85
3.61,1000.0,5,23,86
3.49,1000.0,5,23,87
3.76,1000.0,5,23,88
2.74,1000.0,5,24,78
4.13,1000.0,5,24,79
3.74,1000.0,5,24,80
3.72,1000.0,5,24,81
3.89,1000.0,5,24,82
3.4,1000.0,5,24,83
2.85,1000.0,5,24,84
2.08,1000.0,5,24,85
2.25,1000.0,5,24,86
2.22,1000.0,5,24,87
2.41,1000.0,5,24,88
3.29,1000.0,5,25,89
4.47,1000.0,5,25,90
4.14,1000.0,5,25,91
4.09,1000.0,5,25,92
4.12,1000.0,5,25,93
3.22,1000.0,5,25,94
3.13,1000.0,5,25,95
3.13,1000.0,5,25,96
3.3,1000.0,5,25,97
3.21,1000.0,5,25,98
3.61,1000.0,5,25,99
3.44,1000.0,5,26,89
4.49,1000.0,5,26,90
3.85,1000.0,5,26,91
4.0,1000.0,5,26,92
4.08,1000.0,5,26,93
3.54,1000.0,5,26,94
3.04,1000.0,5,26,95
3.88,1000.0,5,26,96
4.02,1000.0,5,26,97
3.86,1000.0,5,26,98
4.12,1000.0,5,26,99
3.82,1000.0,5,27,89
5.16,1000.0,5,27,90
4.45,1000.0,5,27,91
4.45,1000.0,5,27,92
4.44,1000.0,5,27,93
3.72,1000.0,5,27,94
3.5,1000.0,5,27,95
4.27,1000.0,5,27,96
4.28,1000.0,5,27,97
4.21,1000.0,5,27,98
4.33,1000.0,5,27,99
3.19,1000.0,5,28,100
4.22,1000.0,5,28,101
3.51,1000.0,5,28,102
3.51,1000.0,5,28,103
3.65,1000.0,5,28,104
3.72,1000.0,5,28,105
3.2,1000.0,5,28,106
2.84,1000.0,5,28,107
2.96,1000.0,5,28,108
2.82,1000.0,5,28,109
2.95,1000.0,5,28,110
4.02,1000.0,5,29,100
5.17,1000.0,5,29,101
4.7,1000.0,5,29,102
4.74,1000.0,5,29,103
4.85,1000.0,5,29,104
4.35,1000.0,5,29,105
3.76,1000.0,5,29,106
4.01,1000.0,5,29,107
4.25,1000.0,5,29,108
4.05,1000.0,5,29,109
4.15,1000.0,5,29,110
4.02,1000.0,5,30,100
4.79,1000.0,5,30,101
4.25,1000.0,5,30,102
4.27,1000.0,5,30,103
4.3,1000.0,5,30,104
4.67,1000.0,5,30,105
3.71,1000.0,5,30,106
4.01,1000.0,5,30,107
4.16,1000.0,5,30,108
4.16,1000.0,5,30,109
4.31,1000.0,5,30,110
4.05,1000.0,5,31,111
4.83,1000.0,5,31,112
4.69,1000.0,5,31,113
4.69,1000.0,5,31,114
4.7,1000.0,5,31,115
4.73,1000.0,5,31,116
3.67,1000.0,5,31,117
4.09,1000.0,5,31,118
4.4,1000.0,5,31,119
4.3,1000.0,5,31,120
4.35,1000.0,5,31,121
4.24,1000.0,5,32,111
4.92,1000.0,5,32,112
4.81,1000.0,5,32,113
4.85,1000.0,5,32,114
4.91,1000.0,5,32,115
4.8,1000.0,5,32,116
4.01,1000.0,5,32,117
3.25,1000.0,5,32,118
4.37,1000.0,5,32,119
4.26,1000.0,5,32,120
4.3,1000.0,5,32,121
4.02,1000.0,5,33,111
5.21,1000.0,5,33,112
4.87,1000.0,5,33,113
4.85,1000.0,5,33,114
4.86,1000.0,5,33,115
4.27,1000.0,5,33,116
3.74,1000.0,5,33,117
3.29,1000.0,5,33,118
4.52,1000.0,5,33,119
4.4,1000.0,5,33,120
4.15,1000.0,5,33,121
3.23,1000.0,5,34,122
4.68,1000.0,5,34,123
3.85,1000.0,5,34,124
3.88,1000.0,5,34,125
4.03,1000.0,5,34,126
3.75,1000.0,5,34,127
3.23,1000.0,5,34,128
2.56,1000.0,5,34,129
2.95,1000.0,5,34,130
2.94,1000.0,5,34,131
2.94,1000.0,5,34,132
3.5,1000.0,5,35,122
4.96,1000.0,5,35,123
4.15,1000.0,5,35,124
4.13,1000.0,5,35,125
4.22,1000.0,5,35,126
3.52,1000.0,5,35,127
3.09,1000.0,5,35,128
3.5,1000.0,5,35,129
4.11,1000.0,5,35,130
4.13,1000.0,5,35,131
4.26,1000.0,5,35,132
2.98,1000.0,5,36,122
4.39,1000.0,5,36,123
3.46,1000.0,5,36,124
3.49,1000.0,5,36,125
3.62,1000.0,5,36,126
3.51,1000.0,5,36,127
3.11,1000.0,5,36,128
2.36,1000.0,5,36,129
2.59,1000.0,5,36,130
2.57,1000.0,5,36,131
2.61,1000.0,5,36,132
3.67,1000.0,5,37,133
5.05,1000.0,5,37,134
4.24,1000.0,5,37,135
4.25,1000.0,5,37,136
4.35,1000.0,5,37,137
3.67,1000.0,5,37,138
3.27,1000.0,5,37,139
3.92,1000.0,5,37,140
4.35,1000.0,5,37,141
4.2,1000.0,5,37,142
4.15,1000.0,5,37,143
3.44,1000.0,5,38,133
4.77,1000.0,5,38,134
4.09,1000.0,5,38,135
4.1,1000.0,5,38,136
4.24,1000.0,5,38,137
3.49,1000.0,5,38,138
3.08,1000.0,5,38,139
3.58,1000.0,5,38,140
3.85,1000.0,5,38,141
3.84,1000.0,5,38,142
3.95,1000.0,5,38,143
3.93,1000.0,5,39,133
5.03,1000.0,5,39,134
4.11,1000.0,5,39,135
4.14,1000.0,5,39,136
4.24,1000.0,5,39,137
4.33,1000.0,5,39,138
3.41,1000.0,5,39,139
4.08,1000.0,5,39,140
4.71,1000.0,5,39,141
4.7,1000.0,5,39,142
4.63,1000.0,5,39,143
3.76,1000.0,5,40,144
4.87,1000.0,5,40,145
3.92,1000.0,5,40,146
3.87,1000.0,5,40,147
4.02,1000.0,5,40,148
4.41,1000.0,5,40,149
3.55,1000.0,5,40,150
3.46,1000.0,5,40,151
3.69,1000.0,5,40,152
3.66,1000.0,5,40,153
3.7,1000.0,5,40,154
4.14,1000.0,5,41,144
5.35,1000.0,5,41,145
4.37,1000.0,5,41,146
4.35,1000.0,5,41,147
4.42,1000.0,5,41,148
4.45,1000.0,5,41,149
3.73,1000.0,5,41,150
4.5,1000.0,5,41,151
4.68,1000.0,5,41,152
4.73,1000.0,5,41,153
4.7,1000.0,5,41,154
4.21,1000.0,5,42,144
5.29,1000.0,5,42,145
4.4,1000.0,5,42,146
4.41,1000.0,5,42,147
4.43,1000.0,5,42,148
4.51,1000.0,5,42,149
3.82,1000.0,5,42,150
4.57,1000.0,5,42,151
4.78,1000.0,5,42,152
4.76,1000.0,5,42,153
4.67,1000.0,5,42,154
4.19,1000.0,5,43,155
5.29,1000.0,5,43,156
4.33,1000.0,5,43,157
4.55,1000.0,5,43,158
4.55,1000.0,5,43,159
4.33,1000.0,5,43,160
3.8,1000.0,5,43,161
4.64,1000.0,5,43,162
4.82,1000.0,5,43,163
4.84,1000.0,5,43,164
4.74,1000.0,5,43,165
4.19,1000.0,5,44,155
5.02,1000.0,5,44,156
4.34,1000.0,5,44,157
4.45,1000.0,5,44,158
4.39,1000.0,5,44,159
4.21,1000.0,5,44,160
3.92,1000.0,5,44,161
4.55,1000.0,5,44,162
4.65,1000.0,5,44,163
4.72,1000.0,5,44,164
4.52,1000.0,5,44,165
3.8,1000.0,5,45,155
5.0,1000.0,5,45,156
4.47,1000.0,5,45,157
4.5,1000.0,5,45,158
4.42,1000.0,5,45,159
4.13,1000.0,5,45,160
3.55,1000.0,5,45,161
3.57,1000.0,5,45,162
3.85,1000.0,5,45,163
4.08,1000.0,5,45,164
3.84,1000.0,5,45,165
3.34,1000.0,5,46,166
4.04,1000.0,5,46,167
3.82,1000.0,5,46,168
3.73,1000.0,5,46,169
3.84,1000.0,5,46,170
3.86,1000.0,5,46,171
3.19,1000.0,5,46,172
3.14,1000.0,5,46,173
